case_id,online_baseline_ms,online_anchor_ms,online_anchor_raw_score,inferred_hardware_ms,local_anchor_ms,local_candidate_ms,local_ratio,projected_online_ms_raw,bias_factor,projected_online_ms_corrected,projected_raw_score,projected_display_score
1,0.105,0.022,82.6772,6.732522982929434e-08,0.03704319894313812,0.04041599854826927,1.0910504411432838,0.02400310970515224,1.0,0.02400310970515224,81.3934195162972,81.3934195162972
2,0.125,0.033,79.1139,-6.526092345764489e-08,0.05314559936523437,0.06511999666690826,1.2253130540382435,0.04043533078326204,1.0,0.04043533078326204,75.55820516037285,75.55820516037285
3,0.146,0.042,77.6596,8.676915066498819e-08,0.06111999750137329,0.08403199911117554,1.3748691516109346,0.05774450436765926,1.0,0.05774450436765926,71.6583929656078,71.6583929656078
4,0.171,0.056,75.3304,1.5791302117899283e-08,0.08633599877357483,0.11059200018644333,1.2809488713564594,0.07173313679596173,1.0,0.07173313679596173,70.44773890994077,70.44773890994077
5,0.124,0.024,83.7838,3.551998294773034e-08,0.05023999810218811,0.054496001452207565,1.0847134456765453,0.026033122696237088,1.0,0.026033122696237088,82.64843186960132,82.64843186960132
6,0.16,0.044,78.4314,9.848266353226857e-08,0.077811199426651,0.09484799951314926,1.2189504880021553,0.053633821472094834,1.0,0.053633821472094834,74.89453118007076,74.89453118007076
7,0.204,0.065,75.8364,-1.6256134752200516e-07,0.10512640476226806,0.11407999694347382,1.0851697744391937,0.07053603533854759,1.0,0.07053603533854759,74.30715633390463,74.30715633390463
8,0.271,0.096,73.842,2.9359953027076644e-07,0.15964159965515137,0.16543999314308167,1.036321319132705,0.09948684663673968,1.0,0.09948684663673968,73.14703298626804,73.14703298626804
9,0.176,0.046,79.27929999999999,7.855379053306957e-08,0.06791679859161377,0.09888000041246414,1.4558990185481688,0.06697135485321576,1.0,0.06697135485321576,72.43653695548839,72.43653695548839
10,0.285,0.091,75.7979,2.0156679420633285e-07,0.14489599466323852,0.16335999965667725,1.1274293677775706,0.10259607246775893,1.0,0.10259607246775893,73.5301813156972,73.5301813156972
11,0.363,0.153,70.3488,-4.717722912252055e-07,0.21935360431671141,0.25974398851394653,1.184133670030413,0.1811724515146532,1.0,0.1811724515146532,66.70676572359386,66.70676572359386
12,0.569,0.278,67.17830000000001,5.85040429295953e-07,0.398528003692627,0.46166399121284485,1.158422963845002,0.32204158394891064,1.0,0.32204158394891064,63.85786840907867,63.85786840907867
13,0.109,0.022,83.2061,-1.3551726930702132e-08,0.04500479996204376,0.04428799822926521,0.9840727714958607,0.021649600972908935,1.0,0.021649600972908935,83.42925667420808,83.42925667420808
14,0.125,0.035,78.125,0.0,0.053964799642562865,0.07344000041484833,1.3608871134754492,0.04763104897164073,1.0,0.04763104897164073,72.40875887890515,72.40875887890515
15,0.152,0.047,76.3819,-3.6009536826528226e-08,0.08065279722213745,0.09795200079679489,1.214489815238661,0.05708102131621706,1.0,0.05708102131621706,72.69908224833297,72.69908224833297
16,0.185,0.071,72.26559999999999,-1.4371945968501975e-07,0.1089792013168335,0.1483840048313141,1.3615809534144008,0.09667224769242244,1.0,0.09667224769242244,65.67915598629291,65.67915598629291
17,0.123,0.032,79.3548,-1.0219793698546228e-07,0.05135359764099121,0.08675199747085571,1.6893071071151005,0.05405782742768322,1.0,0.05405782742768322,69.46880688276808,69.46880688276808
18,0.183,0.06,75.3086,-2.0151252936178095e-07,0.10515199899673462,0.10345599800348282,0.9838709581421797,0.05903225748853078,1.0,0.05903225748853078,75.60971363294765,75.60971363294765
19,0.263,0.091,74.2938,1.0702319112411555e-07,0.1602944016456604,0.15436799824237823,0.963028007575818,0.08763554868939943,1.0,0.08763554868939943,75.0066713169595,75.0066713169595
20,0.404,0.153,72.5314,-2.2635078156296836e-07,0.28852479457855223,0.25600001215934753,0.8872721407991517,0.1357526375422702,1.0,0.1357526375422702,74.84908074695312,74.84908074695312
21,0.191,0.06,76.09559999999999,-8.430540020971275e-08,0.10599679946899414,0.10716799646615982,1.0110493618961418,0.060662961713768504,1.0,0.060662961713768504,75.89513968894379,75.89513968894379
22,0.399,0.161,71.25,4.6531406179142585e-17,0.2662015914916992,0.26899200677871704,1.010482338859739,0.16268765655641798,1.0,0.16268765655641798,71.0359210038868,71.0359210038868
23,0.532,0.278,65.679,-3.1889788871163716e-07,0.40037121772766116,0.46031999588012695,1.149732986533622,0.319625770256347,1.0,0.319625770256347,62.4687437904494,62.4687437904494
24,0.899,0.524,63.1764,6.52682067910711e-07,0.7592959880828858,0.8572480082511902,1.1290037372851387,0.5915979583374127,1.0,0.5915979583374127,60.31137568467687,60.31137568467687
