case_id,online_baseline_ms,online_anchor_ms,online_anchor_raw_score,inferred_hardware_ms,local_anchor_ms,local_candidate_ms,local_ratio,projected_online_ms_raw,bias_factor,projected_online_ms_corrected,projected_raw_score,projected_display_score
1,0.105,0.022,82.6772,6.732522982929434e-08,0.03704319894313812,0.040234667559464775,1.0861553188542277,0.023895417014793006,1.0,0.023895417014793006,81.4614241489297,81.4614241489297
2,0.125,0.033,79.1139,-6.526092345764489e-08,0.05314559936523437,0.06380799909432729,1.200626201537729,0.039620664650745055,1.0,0.039620664650745055,75.93212335651198,75.93212335651198
3,0.146,0.042,77.6596,8.676915066498819e-08,0.06111999750137329,0.08345599969228108,1.3654450769636555,0.05734869323247353,1.0,0.05734869323247353,71.79787364590959,71.79787364590959
4,0.171,0.056,75.3304,1.5791302117899283e-08,0.08633599877357483,0.11069867014884949,1.2821843926213017,0.0718023259867929,1.0,0.0718023259867929,70.42766405000987,70.42766405000987
5,0.124,0.024,83.7838,3.551998294773034e-08,0.05023999810218811,0.05576533575852712,1.1099788587790245,0.026639492610696588,1.0,0.026639492610696588,82.31574656026847,82.31574656026847
6,0.16,0.044,78.4314,9.848266353226857e-08,0.077811199426651,0.09548800190289815,1.2271755557875732,0.05399572445465322,1.0,0.05399572445465322,74.76787173756101,74.76787173756101
7,0.204,0.065,75.8364,-1.6256134752200516e-07,0.10512640476226806,0.11571199695269267,1.100693942824001,0.07154510628356006,1.0,0.07154510628356006,74.03503716981481,74.03503716981481
8,0.271,0.096,73.842,2.9359953027076644e-07,0.15964159965515137,0.16674133141835532,1.0444729430082158,0.10026940252878871,1.0,0.10026940252878871,72.99285456005556,72.99285456005556
9,0.176,0.046,79.27929999999999,7.855379053306957e-08,0.06791679859161377,0.09943466385205586,1.464065826334957,0.06734702801140803,1.0,0.06734702801140803,72.32471113868003,72.32471113868003
10,0.285,0.091,75.7979,2.0156679420633285e-07,0.14489599466323852,0.16437333822250366,1.134422925937557,0.10323248626031767,1.0,0.10323248626031767,73.40964614204084,73.40964614204084
11,0.363,0.153,70.3488,-4.717722912252055e-07,0.21935360431671141,0.2617173393567403,1.193129878909409,0.18254887147313956,1.0,0.18254887147313956,66.53846482570968,66.53846482570968
12,0.569,0.278,67.17830000000001,5.85040429295953e-07,0.398528003692627,0.46617599328358966,1.1697446326585812,0.3251890078790856,1.0,0.3251890078790856,63.63309708624835,63.63309708624835
13,0.109,0.022,83.2061,-1.3551726930702132e-08,0.04500479996204376,0.04437333345413208,0.98596890757332,0.02169131596661304,1.0,0.02169131596661304,83.40262712985458,83.40262712985458
14,0.125,0.035,78.125,0.0,0.053964799642562865,0.07101866602897644,1.316018339720897,0.0460606418902314,1.0,0.0460606418902314,73.07350108051843,73.07350108051843
15,0.152,0.047,76.3819,-3.6009536826528226e-08,0.08065279722213745,0.09602133433024089,1.190551817635968,0.05595593542889049,1.0,0.05595593542889049,73.09239962570982,73.09239962570982
16,0.185,0.071,72.26559999999999,-1.4371945968501975e-07,0.1089792013168335,0.14564266800880432,1.3364262744537805,0.09488626548621841,1.0,0.09488626548621841,66.09826080817191,66.09826080817191
17,0.123,0.032,79.3548,-1.0219793698546228e-07,0.05135359764099121,0.07202133536338806,1.4024593927553686,0.044878700568171795,1.0,0.044878700568171795,73.26715779107545,73.26715779107545
18,0.183,0.06,75.3086,-2.0151252936178095e-07,0.10515199899673462,0.10841600100199382,1.0310407984289538,0.06186244790573722,1.0,0.06186244790573722,74.73579631082934,74.73579631082934
19,0.263,0.091,74.2938,1.0702319112411555e-07,0.1602944016456604,0.15942399700482687,0.9945699623199717,0.09050586657111742,1.0,0.09050586657111742,74.39764855200059,74.39764855200059
20,0.404,0.153,72.5314,-2.2635078156296836e-07,0.28852479457855223,0.2622506618499756,0.9089363090373039,0.1390672552827075,1.0,0.1390672552827075,74.39223883340951,74.39223883340951
21,0.191,0.06,76.09559999999999,-8.430540020971275e-08,0.10599679946899414,0.10963199536005656,1.0342953363617906,0.06205772018170744,1.0,0.06205772018170744,75.4768346550179,75.4768346550179
22,0.399,0.161,71.25,4.6531406179142585e-17,0.2662015914916992,0.2746453285217285,1.0317193333920869,0.16610681267612598,1.0,0.16610681267612598,70.6061210110866,70.6061210110866
23,0.532,0.278,65.679,-3.1889788871163716e-07,0.40037121772766116,0.4666026830673218,1.1654251414863501,0.3239881893332054,1.0,0.3239881893332054,62.15038117754841,62.15038117754841
24,0.899,0.524,63.1764,6.52682067910711e-07,0.7592959880828858,0.874240001042684,1.151382352552679,0.6033243527376038,1.0,0.6033243527376038,59.84061476588973,59.84061476588973
