case_id,online_baseline_ms,online_anchor_ms,online_anchor_raw_score,inferred_hardware_ms,local_anchor_ms,local_candidate_ms,local_ratio,projected_online_ms_raw,bias_factor,projected_online_ms_corrected,projected_raw_score,projected_display_score
1,0.105,0.022,82.6772,6.732522982929434e-08,0.03704319894313812,0.04041599854826927,1.0910504411432838,0.02400310970515224,1.0,0.02400310970515224,81.3934195162972,81.3934195162972
2,0.125,0.033,79.1139,-6.526092345764489e-08,0.05314559936523437,0.06508799642324448,1.2247109299857162,0.040415460689528636,1.0,0.040415460689528636,75.56728138231705,75.56728138231705
3,0.146,0.042,77.6596,8.676915066498819e-08,0.06111999750137329,0.08336000144481659,1.363874424944857,0.05728272584768399,1.0,0.05728272584768399,71.82117283171803,71.82117283171803
4,0.171,0.056,75.3304,1.5791302117899283e-08,0.08633599877357483,0.1101439967751503,1.2757598028606172,0.07144254896019456,1.0,0.07144254896019456,70.53217647562008,70.53217647562008
5,0.124,0.024,83.7838,3.551998294773034e-08,0.05023999810218811,0.054368000477552414,1.0821656554796828,0.025971975731512387,1.0,0.025971975731512387,82.682129519561,82.682129519561
6,0.16,0.044,78.4314,9.848266353226857e-08,0.077811199426651,0.09529600292444229,1.2247080577940892,0.05388715454293992,1.0,0.05388715454293992,74.80582422108536,74.80582422108536
7,0.204,0.065,75.8364,-1.6256134752200516e-07,0.10512640476226806,0.11433599889278412,1.0876049566361805,0.07069432218135173,1.0,0.07069432218135173,74.26433844397017,74.26433844397017
8,0.271,0.096,73.842,2.9359953027076644e-07,0.15964159965515137,0.16524800658226013,1.035118709278906,0.09937139609077499,1.0,0.09937139609077499,73.16983409448505,73.16983409448505
9,0.176,0.046,79.27929999999999,7.855379053306957e-08,0.06791679859161377,0.09836799651384354,1.4483603254819761,0.0666245749721709,1.0,0.0666245749721709,72.54006954256191,72.54006954256191
10,0.285,0.091,75.7979,2.0156679420633285e-07,0.14489599466323852,0.1629759967327118,1.1247791708217614,0.10235490454478029,1.0,0.10235490454478029,73.57596139838515,73.57596139838515
11,0.363,0.153,70.3488,-4.717722912252055e-07,0.21935360431671141,0.2640320062637329,1.2036820962490913,0.18416336072611098,1.0,0.18416336072611098,66.34213323841159,66.34213323841159
12,0.569,0.278,67.17830000000001,5.85040429295953e-07,0.398528003692627,0.46694400906562805,1.1716717639389986,0.32572475037504167,1.0,0.32572475037504167,63.59499486673693,63.59499486673693
13,0.109,0.022,83.2061,-1.3551726930702132e-08,0.04500479996204376,0.04588799923658371,1.0196245572757756,0.022431740260067064,1.0,0.022431740260067064,82.93277625206768,82.93277625206768
14,0.125,0.035,78.125,0.0,0.053964799642562865,0.07267200201749802,1.34665564402801,0.04713294754098035,1.0,0.04713294754098035,72.61828823923483,72.61828823923483
15,0.152,0.047,76.3819,-3.6009536826528226e-08,0.08065279722213745,0.09743999689817429,1.208141567983077,0.05678265369520462,1.0,0.05678265369520462,72.80297519324024,72.80297519324024
16,0.185,0.071,72.26559999999999,-1.4371945968501975e-07,0.1089792013168335,0.1255359947681427,1.1519261772085656,0.08178675858180814,1.0,0.08178675858180814,69.34375056017018,69.34375056017018
17,0.123,0.032,79.3548,-1.0219793698546228e-07,0.05135359764099121,0.0865280032157898,1.6849453045276392,0.053918249744884454,1.0,0.053918249744884454,69.52361346096583,69.52361346096583
18,0.183,0.06,75.3086,-2.0151252936178095e-07,0.10515199899673462,0.10422399640083313,0.9911746556912312,0.05947047934147387,1.0,0.05947047934147387,75.4730628793176,75.4730628793176
19,0.263,0.091,74.2938,1.0702319112411555e-07,0.1602944016456604,0.1552640050649643,0.9686177650058169,0.08814421661552933,1.0,0.08814421661552933,74.89801649823681,74.89801649823681
20,0.404,0.153,72.5314,-2.2635078156296836e-07,0.28852479457855223,0.2580159902572632,0.8942593326654882,0.13682167789781968,1.0,0.13682167789781968,74.70112694963794,74.70112694963794
21,0.191,0.06,76.09559999999999,-8.430540020971275e-08,0.10599679946899414,0.10780800133943558,1.0170873260279076,0.06102523956167446,1.0,0.06102523956167446,75.78604303844172,75.78604303844172
22,0.399,0.161,71.25,4.6531406179142585e-17,0.2662015914916992,0.27296000719070435,1.0253883369409378,0.165087522247491,1.0,0.165087522247491,70.73370430359218,70.73370430359218
23,0.532,0.278,65.679,-3.1889788871163716e-07,0.40037121772766116,0.4662399888038635,1.1645192465383647,0.3237363505376654,1.0,0.3237363505376654,62.16867170063142,62.16867170063142
24,0.899,0.524,63.1764,6.52682067910711e-07,0.7592959880828858,0.8707839846611023,1.1468307462807854,0.6009393110511316,1.0,0.6009393110511316,59.93576693899265,59.93576693899265
