case_id,online_baseline_ms,online_anchor_ms,online_anchor_raw_score,inferred_hardware_ms,local_anchor_ms,local_candidate_ms,local_ratio,projected_online_ms_raw,bias_factor,projected_online_ms_corrected,projected_raw_score,projected_display_score
1,1.592,0.927,63.1997,1.678068441063796e-06,0.7716351985931397,1.0979840278625488,1.4229314964693351,1.3190574972270737,1.0,1.3190574972270737,54.68803549408925,54.68803549408925
2,0.25,0.103,70.8215,-2.521432173466553e-07,0.10534399747848511,0.14174720048904418,1.3455650429251451,0.13859319942128995,1.0,0.13859319942128995,64.33461215605583,64.33461215605583
3,1.612,1.078,59.925700000000006,6.699779361684606e-06,1.0810879707336425,1.2821760177612305,1.1860052581022862,1.2785136682342646,1.0,1.2785136682342646,55.76866114457312,55.76866114457312
4,22.077,13.669,61.7608,6.61859737496819e-05,13.683648109436035,18.203392028808594,1.3303025540576283,18.18390561141372,1.0,18.18390561141372,54.83484801127716,54.83484801127716
5,0.619,0.324,65.6416,9.206219311159613e-07,0.32624640464782717,0.4237823963165283,1.2989641886597592,0.42086439712576196,1.0,0.42086439712576196,59.52700920681776,59.52700920681776
6,6.042,4.275,58.563500000000005,-2.1632510069664893e-05,4.284569549560547,4.963865661621094,1.1585447742656483,4.952778909985647,1.0,4.952778909985647,54.953336546408394,54.953336546408394
7,2.015,1.256,61.602000000000004,6.119634546780504e-06,1.2576255798339844,1.6436223983764648,1.3069250695373378,1.6414978873388963,1.0,1.6414978873388963,55.10739202351675,55.10739202351675
8,6.59,4.51,59.369400000000006,1.8144171455844576e-05,4.5178367614746096,5.483520126342773,1.2137490608564987,5.4740082644628085,1.0,5.4740082644628085,54.625308056692475,54.625308056692475
9,0.497,0.241,67.3442,5.650303848095762e-07,0.24145920276641847,0.32872960567474363,1.3614291851727365,0.3281044336266295,1.0,0.3281044336266295,60.23481336479034,60.23481336479034
10,0.396,0.192,67.3469,-6.571779395606296e-07,0.1894912004470825,0.2284543991088867,1.2056200951277687,0.2314790582645316,1.0,0.2314790582645316,63.10964843795951,63.10964843795951
11,0.393,0.22,64.1109,-6.484348978867541e-07,0.2214400053024292,0.253875207901001,1.1464739966668345,0.2522242792667036,1.0,0.2522242792667036,60.90903134809359,60.90903134809359
12,1.165,0.655,64.011,7.137249303797082e-07,0.5629695892333985,0.8246272087097168,1.4647810902763332,0.9594316141309983,1.0,0.9594316141309983,54.83820054802902,54.83820054802902
13,0.142,0.032,81.6092,1.2654543624374051e-08,0.03223040103912354,0.06543359756469727,2.0301825436571312,0.0649658413970282,1.0,0.0649658413970282,68.61035799511923,68.61035799511923
14,0.101,0.005,95.283,-2.2083342539827752e-08,0.008627200126647949,0.008601599931716919,0.9970326183981805,0.004985163091990903,1.0,0.004985163091990903,95.29633870209246,95.29633870209246
15,0.101,0.011,90.1786,3.982219390727802e-08,0.011852800101041793,0.03568640053272247,3.0107991553477595,0.033118790708825355,1.0,0.033118790708825355,75.30639041802341,75.30639041802341
