case_id,name,batch_size,seq_len,num_heads,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,kv_bandwidth_GB_s,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
1,b1_l1024_h64,1,1024,64,0.043434664607048035,0.0328575998544693,1.3219061891138113,3.283237876708725,27.15913684777438,3,20,1.0,0.001953125,0,True
13,b1_l1024_h128,1,1024,128,0.045226668318112694,0.0406143993139267,1.1135624084585303,6.306294109349108,26.08301791550642,3,20,1.0,0.001953125,0,True
21,b16_l1024_h128,16,1024,128,0.10658133029937744,0.10243840217590332,1.0404431154281384,42.81615494178773,177.0888761379088,3,20,1.0,0.001953125,0,True
24,b16_l16384_h128,16,16384,128,0.856234629948934,4.253977584838867,0.20127859464999193,85.27387409728406,352.6952513214874,3,20,1.0,0.0009765625,0,True
