case_id,name,batch_size,seq_len,total_q,total_kv,max_q,max_kv,visible_pairs,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
5,equal_b4_l1024,4,1024,4096,4096,1024,1024,2099200,0.48941227595011394,0.5486506779988607,0.8920289276506285,70.27468351346734,30,30,1.0,0.0078125,0,True
7,equal_b16_l1024,16,1024,16384,16384,1024,1024,8396800,1.6984575907389323,2.013977559407552,0.8433349134429107,80.99888507675207,30,30,1.0,0.0078125,0,True
9,q_lt_kv_uniform,4,1024,2048,4096,512,1024,1573888,0.3542698542277018,0.3959125200907389,0.8948185173495068,72.78796286015928,30,30,1.0,0.001953125,0,True
10,q_lt_kv_mixed,4,1280,1536,3584,640,1280,1209088,0.2875306765238444,0.3070805231730143,0.9363364161062236,68.89594540482784,30,30,1.0,0.001953125,0,True
11,q_lt_kv_two,2,2048,1024,3072,512,2048,1311232,0.35485865275065104,0.33922561009724933,1.0460845000733288,60.54023178376784,30,30,1.0,0.001953125,0,True
