case_id,name,batch_size,seq_len,total_q,total_kv,max_q,max_kv,visible_pairs,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
2,equal_b1_l1024,1,1024,1024,1024,1024,1024,524800,0.16649386088053386,0.13786452611287434,1.2076628090986925,51.64348495810093,30,30,1.0,0.00390625,0,True
3,equal_b1_l4096,1,4096,4096,4096,4096,4096,8390656,1.5900586446126301,1.4671274820963542,1.0837903754216516,86.4575079477594,30,30,1.0,0.001953125,0,True
4,equal_b1_l16384,1,16384,16384,16384,16384,16384,134225920,20.5212158203125,21.860198974609375,0.9387478972239865,107.1650672424199,5,5,1.0,0.00390625,0,True
6,equal_b4_l4096,4,4096,16384,16384,4096,4096,33562624,5.430891739694696,5.829933166503906,0.9315530014817464,101.2522543207449,19,17,1.0,0.0078125,0,True
11,q_lt_kv_two,2,2048,1024,3072,512,2048,1311232,0.3317077318827311,0.33640960057576497,0.9860233813631163,64.76552405355139,30,30,1.0,0.0009765625,0,True
13,ragged_short,15,123,969,969,123,123,33612,0.04140373468399048,0.057736531893412275,0.7171150279761545,13.300708552094408,30,30,1.0,0.0078125,0,True
15,non_power_of_two,2,65,98,98,65,65,2706,0.017262933651606242,0.021964800357818604,0.7859362876230886,2.568225360460376,30,30,1.0,0.001953125,0,True
