case_id,name,batch_size,seq_len,total_q,total_kv,max_q,max_kv,visible_pairs,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
3,equal_b1_l4096,1,4096,4096,4096,4096,4096,8390656,1.0840576171875,1.4633600234985351,0.7408003497292375,126.81291632880301,5,20,1.0,0.00390625,0,True
4,equal_b1_l16384,1,16384,16384,16384,16384,16384,134225920,13.915238952636718,21.864498901367188,0.6364307279764183,158.0395048022725,5,5,0.9923286437988281,0.08660888671875,0,True
5,equal_b4_l1024,4,1024,4096,4096,1024,1024,2099200,0.32665600776672366,0.4647552013397217,0.7028560558872545,105.28902570976574,5,20,1.0,0.0078125,0,True
6,equal_b4_l4096,4,4096,16384,16384,4096,4096,33562624,4.288460922241211,5.8258523380055145,0.7361087568706504,128.2254966494179,5,17,1.0,0.0078125,0,True
8,equal_b16_l2048,16,2048,32768,32768,2048,2048,33570816,4.518707275390625,6.290256023406982,0.7183661934547402,121.72159332813885,5,16,1.0,0.0078125,0,True
9,q_lt_kv_uniform,4,1024,2048,4096,512,1024,1573888,0.24447999000549317,0.34615039825439453,0.7062825616795008,105.47522106582468,5,20,1.0,0.00390625,0,True
10,q_lt_kv_mixed,4,1280,1536,3584,640,1280,1209088,0.19123200178146363,0.2711296081542969,0.7053158195568062,103.58986784355348,5,20,1.0,0.00390625,0,True
11,q_lt_kv_two,2,2048,1024,3072,512,2048,1311232,0.22251520156860352,0.33191680908203125,0.6703944948856454,96.54722435391238,5,20,1.0,0.00390625,0,True
