case_id,name,batch_size,seq_len,total_q,total_kv,max_q,max_kv,visible_pairs,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
1,ragged_long,33,987,16294,16294,987,987,4156239,1.2098560333251953,1.2123776435852052,0.9979201115482854,56.28423374378183,1,20,1.0,0.0078125,0,True
2,equal_b1_l1024,1,1024,1024,1024,1024,1024,524800,0.24857600033283234,0.17386239767074585,1.429728357960278,34.59031921218148,1,20,1.0,0.0009765625,0,True
3,equal_b1_l4096,1,4096,4096,4096,4096,4096,8390656,1.8045439720153809,1.8538368225097657,0.9734103617449722,76.18130122396833,1,20,1.0,0.00048828125,0,True
4,equal_b1_l16384,1,16384,16384,16384,16384,16384,134225920,22.717439651489258,26.596160888671875,0.854162363755489,96.80481194260959,1,4,1.0,0.00390625,0,True
6,equal_b4_l4096,4,4096,16384,16384,4096,4096,33562624,6.101759910583496,6.939750162760417,0.8792477780145915,90.1199063342719,1,15,1.0,0.001953125,0,True
8,equal_b16_l2048,16,2048,32768,32768,2048,2048,33570816,6.48422384262085,7.211849212646484,0.8991069629201769,84.8249941232267,1,14,1.0,0.001953125,0,True
12,ragged_medium,27,873,12251,12251,873,873,2876787,0.9047039747238159,0.8707327842712402,1.0390144841979367,52.09801164230393,1,20,1.0,0.0078125,0,True
