case_id,online_baseline_ms,online_before_ms,inferred_hardware_ms,local_before_ms,local_after_ms,local_ratio,projected_online_ms,online_score_before,projected_score_after
1,1.572,1.093,0.37333365372292654,0.8945407867431641,0.8277350616455078,0.9253184135506197,1.0113730260108273,62.48479999999999,65.26175283069279
2,0.251,0.139,0.03582679112495672,0.16640000343322753,0.1183078384399414,0.7109845913399612,0.09882685819625461,67.5909,77.35222161188106
3,1.676,1.419,0.5728041657817299,1.6094464619954427,1.2080742645263671,0.7506147567211141,1.065122339787261,56.591800000000006,69.14360065358485
4,22.434,19.991,9.16305931501175,21.05461730957031,18.216149648030598,0.8651855020775183,17.29592337203167,55.06870000000001,62.002717951084854
5,0.634,0.412,0.14330512417048635,0.4679338773091634,0.39948799133300783,0.8537274403602682,0.35173570542843047,64.617,70.18695583961974
6,6.059,5.171,2.291198889071882,5.5394134521484375,4.760807582310268,0.8594425426872243,4.444177388235637,56.679100000000005,63.63690863456498
7,2.017,1.607,0.5732245144604383,1.6766379038492838,1.3763941955566406,0.8209251338029915,1.3192266900214074,58.274300000000004,65.93251503049648
8,6.63,5.444,2.2917526115679525,5.768888685438368,4.9892223358154295,0.8648498190663748,4.708242414997344,57.9167,64.22525799610766
9,0.502,0.31,0.10744426337591895,0.343338680267334,0.29863935470581054,0.8698098171557042,0.26964104331826827,66.0774,70.86734678046194
10,0.408,0.264,0.08393799274621574,0.2666410605112712,0.23644672393798827,0.886760364231275,0.23410473615705663,64.2822,68.33453408289053
11,0.43,0.319,0.08951340207244333,0.3476736068725586,0.2638489532470703,0.7588984266608002,0.24208859810479527,59.737300000000005,69.0555630346086
12,1.162,0.767,0.25510436915871065,0.670643170674642,0.601267204284668,0.8965530860171372,0.6876562169751442,63.9203,67.70669587956526
13,0.408,0.241,0.009923228198134267,0.04036266803741455,0.03930624008178711,0.9738266074321903,0.23469221239115784,63.2718,63.912576744784324
14,0.106,0.005,1.0250769714242652e-05,0.007867733140786488,0.008079360127449036,1.0268980890525468,0.005134490445262734,95.5039,95.38830373564292
15,0.104,0.013,0.0010034624288559294,0.0169813334941864,0.014254080057144165,0.8393969803386808,0.01091216074440285,89.5676,91.22388059532416
