case_id,online_baseline_ms,online_before_ms,inferred_hardware_ms,local_before_ms,local_after_ms,local_ratio,projected_online_ms,online_score_before,projected_score_after
1,1.572,1.093,0.37333365372292654,0.8945407867431641,0.8372531127929688,0.9359585668991486,1.0230027136207693,62.48479999999999,64.85112725063702
2,0.251,0.139,0.03582679112495672,0.16640000343322753,0.13675007820129395,0.8218153568498489,0.114232334602129,67.5909,73.29318186382007
3,1.676,1.419,0.5728041657817299,1.6094464619954427,1.344752655029297,0.8355373644190873,1.185627520110685,56.591800000000006,64.28808264971858
4,22.434,19.991,9.16305931501175,21.05461730957031,18.66355260213216,0.8864351380848277,17.72072484545379,55.06870000000001,60.79609735049065
5,0.634,0.412,0.14330512417048635,0.4679338773091634,0.4376678466796875,0.935319855866133,0.3853517806168468,64.617,66.96698006259172
6,6.059,5.171,2.291198889071882,5.5394134521484375,5.020979309082032,0.9064099209158447,4.687045701055833,56.679100000000005,61.12940190697958
7,2.017,1.607,0.5732245144604383,1.6766379038492838,1.539087371826172,0.9179605019621001,1.4751625266530948,58.274300000000004,61.54952371358951
8,6.63,5.444,2.2917526115679525,5.768888685438368,5.322401749460321,0.922604341958434,5.0226580376217145,57.9167,61.368702902309515
9,0.502,0.31,0.10744426337591895,0.343338680267334,0.318023681640625,0.9262681425611645,0.287143124193961,66.0774,68.70745804762092
10,0.408,0.264,0.08393799274621574,0.2666410605112712,0.2511359977722168,0.9418504310276737,0.24864851379130587,64.2822,66.30119094083516
11,0.43,0.319,0.08951340207244333,0.3476736068725586,0.2767923164367676,0.7961269160653519,0.25396448622484724,59.737300000000005,67.43140985735307
12,1.162,0.767,0.25510436915871065,0.670643170674642,0.6244198226928711,0.9310760923200457,0.7141353628094751,63.9203,66.39416895314827
13,0.408,0.241,0.009923228198134267,0.04036266803741455,0.039772160053253174,0.9853699467137802,0.23747415715802103,63.2718,63.62838015598973
14,0.106,0.005,1.0250769714242652e-05,0.007867733140786488,0.008079360127449036,1.0268980890525468,0.005134490445262734,95.5039,95.38830373564292
15,0.104,0.013,0.0010034624288559294,0.0169813334941864,0.016414719820022582,0.9666331460743174,0.012566230898966125,89.5676,89.90674012467717
