case_id,online_baseline_ms,online_before_ms,inferred_hardware_ms,local_before_ms,local_after_ms,local_ratio,projected_online_ms,online_score_before,projected_score_after
1,1.572,1.093,0.37333365372292654,0.8945407867431641,0.8264960289001465,0.923933308741847,1.0098591064548388,62.48479999999999,65.31558973423705
2,0.251,0.139,0.03582679112495672,0.16640000343322753,0.11047680377960205,0.6639230859387202,0.09228530894548212,67.5909,79.21505027879115
3,1.676,1.419,0.5728041657817299,1.6094464619954427,1.201535987854004,0.7465523185930034,1.059357740083472,56.591800000000006,69.39432267160254
4,22.434,19.991,9.16305931501175,21.05461730957031,18.109867095947266,0.8601375569868697,17.19500990172451,55.06870000000001,62.29642969927519
5,0.634,0.412,0.14330512417048635,0.4679338773091634,0.38754560947418215,0.8282059245266638,0.34122084090498545,64.617,71.2586883106796
6,6.059,5.171,2.291198889071882,5.5394134521484375,4.726758575439453,0.853295861785908,4.412392901294931,56.679100000000005,63.98037410688141
7,2.017,1.607,0.5732245144604383,1.6766379038492838,1.370803165435791,0.8175904661875133,1.3138678791633338,58.274300000000004,66.0942605114084
8,6.63,5.444,2.2917526115679525,5.768888685438368,4.95994873046875,0.8597754265892639,4.680617422351952,57.9167,64.48900003388692
9,0.502,0.31,0.10744426337591895,0.343338680267334,0.28852479457855223,0.8403503920790341,0.26050862154450055,66.0774,72.04917065241477
10,0.408,0.264,0.08393799274621574,0.2666410605112712,0.22753279209136962,0.8533299097111549,0.2252790961637449,64.2822,69.63039133673733
11,0.43,0.319,0.08951340207244333,0.3476736068725586,0.24405760765075685,0.7019733532439731,0.22392949968482745,59.737300000000005,71.69607608574222
12,1.162,0.767,0.25510436915871065,0.670643170674642,0.6001023769378662,0.894816205068018,0.6863240292871697,63.9203,67.77410264731756
13,0.408,0.241,0.009923228198134267,0.04036266803741455,0.0322816014289856,0.7997885917517115,0.19274905061216246,63.2718,68.52728422381936
14,0.106,0.005,1.0250769714242652e-05,0.007867733140786488,0.008038400113582611,1.021692013409985,0.005108460067049925,95.5039,95.41065533572838
15,0.104,0.013,0.0010034624288559294,0.0169813334941864,0.011238399893045425,0.661809032658885,0.008603517424565504,89.5676,93.12812915902857
