case_id,name,batch_size,seq_len,total_q,total_kv,max_q,max_kv,visible_pairs,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
5,equal_b4_l1024,4,1024,4096,4096,1024,1024,2099200,0.5258666674296061,0.5498453140258789,0.956390195597549,65.40306684223141,30,30,1.0,0.00390625,0,True
9,q_lt_kv_uniform,4,1024,2048,4096,512,1024,1573888,0.36765012741088865,0.3959381421407064,0.9285544590958734,70.13891487974576,30,30,1.0,0.00048828125,0,True
10,q_lt_kv_mixed,4,1280,1536,3584,640,1280,1209088,0.2797994613647461,0.30796801249186195,0.9085341659375737,70.79962804565986,30,30,1.0,0.000244140625,0,True
12,ragged_medium,27,873,12251,12251,873,873,2876787,0.8618325551350912,0.8704853057861328,0.9900598544357652,54.689600580952664,30,30,1.0,0.0078125,0,True
