case_id,name,batch_size,seq_len,total_q,total_kv,max_q,max_kv,visible_pairs,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
2,equal_b1_l1024,1,1024,1024,1024,1024,1024,524800,0.16673280398050944,0.13624320030212403,1.2237880761078253,51.569475200603705,30,30,1.0,0.00390625,0,True
3,equal_b1_l4096,1,4096,4096,4096,4096,4096,8390656,1.5911253611246745,1.4693290710449218,1.0828924523987922,86.39954541785987,30,30,1.0,0.00390625,0,True
4,equal_b1_l16384,1,16384,16384,16384,16384,16384,134225920,20.526591491699218,21.857638549804687,0.9391038032277571,107.1370019795698,5,5,1.0,0.00390625,0,True
6,equal_b4_l4096,4,4096,16384,16384,4096,4096,33562624,5.4239662571957235,5.833758185891544,0.9297550711500404,101.38153623033449,19,17,1.0,0.0078125,0,True
11,q_lt_kv_two,2,2048,1024,3072,512,2048,1311232,0.33162240982055663,0.33589760462443036,0.9872723272062215,64.7821873667245,30,30,1.0,0.0009765625,0,True
13,ragged_short,15,123,969,969,123,123,33612,0.04067840178807577,0.05631999969482422,0.7222727629349418,13.537872280946612,30,30,1.0,0.0078125,0,True
15,non_power_of_two,2,65,98,98,65,65,2706,0.017228800058364867,0.021947733561197915,0.7849922184595954,2.573313512827875,30,30,1.0,0.0078125,0,True
