case_id,name,batch_size,seq_len,total_q,total_kv,max_q,max_kv,visible_pairs,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
3,equal_b1_l4096,1,4096,4096,4096,4096,4096,8390656,0.966655969619751,1.463526439666748,0.660497783586242,142.21451294412108,3,20,0.9416831135749817,0.1268310546875,0,False
4,equal_b1_l16384,1,16384,16384,16384,16384,16384,134225920,14.26491673787435,21.85927734375,0.6525795209763863,154.16546157897182,3,5,0.9946074485778809,0.054443359375,0,True
6,equal_b4_l4096,4,4096,16384,16384,4096,4096,33562624,3.8088534673055015,5.82516606648763,0.6538617824507973,144.37153761260575,3,18,0.9402229189872742,0.30401611328125,23,False
