case_id,name,batch_size,seq_len,total_q,total_kv,max_q,max_kv,visible_pairs,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
2,equal_b1_l1024,1,1024,1024,1024,1024,1024,524800,10.777037048339844,0.17712639570236205,60.843766427953845,0.7978373982972004,5,20,1.0,0.015625,0,True
9,q_lt_kv_uniform,4,1024,2048,4096,512,1024,1573888,31.15123176574707,0.39598081111907957,78.66853870446579,0.8277868812993175,4,20,1.0,0.001953125,0,True
13,ragged_short,15,123,969,969,123,123,33612,0.7719423770904541,0.04840959906578064,15.946060120049992,0.7133939324275115,5,20,1.0,0.015625,0,True
14,single_token,1,1,1,1,1,1,1,0.013568000495433807,0.01918720006942749,0.7071381153237045,0.0012075471257178899,5,20,1.0,0.0,0,True
15,non_power_of_two,2,65,98,98,65,65,2706,0.10224640369415283,0.02279680073261261,4.48512073660763,0.43361039995713213,5,20,1.0,0.015625,0,True
