case_id,name,batch_size,seq_len,total_q,total_kv,max_q,max_kv,visible_pairs,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
9,q_lt_kv_uniform,4,1024,2048,4096,512,1024,1573888,0.4277503967285156,0.397324800491333,1.0765761316674878,60.28417785049119,10,20,1.0,0.00048828125,0,True
13,ragged_short,15,123,969,969,123,123,33612,0.05580800175666809,0.048153600096702574,1.1589580352163467,9.867742808659171,10,20,1.0,0.00390625,0,True
14,single_token,1,1,1,1,1,1,1,0.012134400010108948,0.02024960070848465,0.5992414460313085,0.0013502109693392988,10,20,1.0,0.0,0,True
15,non_power_of_two,2,65,98,98,65,65,2706,0.028646400570869444,0.022771200537681578,1.2580101134090684,1.5476675294795819,10,20,1.0,0.0,0,True
