case_id,name,batch_size,seq_len,head_dim,logical_pages,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
1,partial_page_b1_l257_d128,1,257,128,17,0.07946239709854126,0.06296319961547851,1.2620450927498081,13.618351012719016,5,20,1.0,0.0009765625,0,True
2,b1_l1024_d128,1,1024,128,64,0.4580863952636719,0.3581696033477783,1.2789650237819752,37.50355688714869,5,20,1.0,0.00048828125,0,True
3,b4_l1024_d128,4,1024,128,256,1.678950309753418,1.234943962097168,1.359535623707365,40.93002415663666,5,20,1.0,0.00048828125,0,True
4,b1_l4096_d128,1,4096,128,256,6.618777465820313,4.601766586303711,1.438312296308086,41.530011903781755,5,20,1.0,0.00048828125,0,True
5,b4_l4096_d128,4,4096,128,1024,26.030233764648436,17.765076955159504,1.4652474532111996,42.23979076473922,5,12,1.0,0.00048828125,0,True
7,b1_l8192_d128,1,8192,128,512,26.748263549804687,18.07347234090169,1.4799736899074596,41.10590677143334,5,12,1.0,0.000244140625,0,True
8,b1_l1024_d256,1,1024,256,,,,,,,,,,,False
