case_id,name,batch_size,seq_len,head_dim,logical_pages,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
1,partial_page_b1_l257_d128,1,257,128,17,0.07423999905586243,0.0630400002002716,1.1776649559011672,14.57633121985536,3,20,1.0,0.0009765625,0,True
2,b1_l1024_d128,1,1024,128,64,0.37111465136210126,0.35854079723358157,1.0350695213084165,46.292619062450825,3,20,1.0,0.00048828125,0,True
8,b1_l1024_d256,1,1024,256,64,0.7726079622904459,0.7910143852233886,0.976730609105491,44.47241038797782,3,20,1.0,0.000244140625,0,True
