case_id,name,batch_size,seq_len,head_dim,logical_pages,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
4,b1_l4096_d128,1,4096,128,256,3.3800193786621096,4.581862258911133,0.7376955455368408,81.32435828010048,5,20,1.0,0.00048828125,0,True
12,b1_l16384_d128,1,16384,128,1024,51.28876876831055,70.76488749186198,0.7247770834682496,85.75067440147622,4,3,1.0,0.000244140625,0,True
