case_id,name,batch_size,seq_len,head_dim,logical_pages,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
2,b1_l1024_d128,1,1024,128,64,0.263321590423584,0.360319995880127,0.7307992712988016,65.24291895838904,5,20,1.0,0.001953125,0,True
4,b1_l4096_d128,1,4096,128,256,2.7915264129638673,4.583078384399414,0.6090941892824905,98.46867493979823,5,20,1.0,0.00048828125,0,True
7,b1_l8192_d128,1,8192,128,512,10.755174255371093,17.99161656697591,0.5977880984364963,102.23094500090578,5,12,1.0,0.00048828125,0,True
12,b1_l16384_d128,1,16384,128,1024,42.272256469726564,70.72230529785156,0.59772169885716,104.04096867300372,5,3,1.0,0.000244140625,0,True
