case_id,name,batch_size,seq_len,head_dim,logical_pages,candidate_ms,flashinfer_ms,slowdown_vs_flashinfer,effective_tflops,candidate_repeats,flashinfer_repeats,match_ratio,max_abs_error,severe_error_count,passed
1,partial_page_b1_l257_d128,1,257,128,17,0.06596266726652782,0.0626688003540039,1.0525599164802502,16.405443576553584,3,20,1.0,0.00390625,0,True
2,b1_l1024_d128,1,1024,128,64,0.25753599405288696,0.3566080093383789,0.7221823046843452,66.7086138665028,3,20,1.0,0.001953125,0,True
4,b1_l4096_d128,1,4096,128,256,3.05570125579834,4.6003070831298825,0.6642385389888693,89.9557528480266,3,20,1.0,0.0009765625,0,True
7,b1_l8192_d128,1,8192,128,512,11.806378682454428,18.095941716974433,0.6524323998778001,93.12860931777453,3,11,1.0,0.00048828125,0,True
8,b1_l1024_d256,1,1024,256,,,,,,,,,,,False
